player_id,name,stats_url,year,overall_winrate,citizen_winrate,sheriff_winrate,mafia_winrate,don_winrate,total_games,citizen_games,sheriff_games,mafia_games,don_games,extra_points_avg_10_games,extra_points_mafia_avg,extra_points_don_avg,extra_points_citizen_avg,extra_points_sheriff_avg,overall_rank,citizen_rank,sheriff_rank,mafia_rank,don_rank,overall_score,player_category,region
6201,Линкс,https://gomafia.pro/stats/6201,2024,50,38,100,100,67,28,21,1,3,3,0.64,0.23,0.17,0.03,0.0,1119.0,1150.0,439.0,856.0,439.0,10.17164028378172,Advanced,far_east
6258,Звездочерт,https://gomafia.pro/stats/6258,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6258,Звездочерт,https://gomafia.pro/stats/6258,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6259,ДжоДжим,https://gomafia.pro/stats/6259,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6259,ДжоДжим,https://gomafia.pro/stats/6259,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6272,Ласточка,https://gomafia.pro/stats/6272,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6272,Ласточка,https://gomafia.pro/stats/6272,2024,49,39,69,44,80,81,49,13,9,10,0.81,0.1,0.22,0.05,0.08,326.0,837.0,27.0,856.0,160.0,13.937785696829629,Expert,far_east
6275,Sonnayа,https://gomafia.pro/stats/6275,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6275,Sonnayа,https://gomafia.pro/stats/6275,2024,38,13,67,60,0,16,8,3,5,0,0.75,0.14,0.0,0.03,0.1,1924.0,1548.0,439.0,856.0,439.0,7.6224428251504905,Intermediate,far_east
6278,ShalnayaImperatrica,https://gomafia.pro/stats/6278,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6278,ShalnayaImperatrica,https://gomafia.pro/stats/6278,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6286,АDA,https://gomafia.pro/stats/6286,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6286,АDA,https://gomafia.pro/stats/6286,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6305,Кредо,https://gomafia.pro/stats/6305,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6305,Кредо,https://gomafia.pro/stats/6305,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6306,Сверти,https://gomafia.pro/stats/6306,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6306,Сверти,https://gomafia.pro/stats/6306,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6307,Лайнес,https://gomafia.pro/stats/6307,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6307,Лайнес,https://gomafia.pro/stats/6307,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6308,Финис,https://gomafia.pro/stats/6308,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6308,Финис,https://gomafia.pro/stats/6308,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6309,Грейc,https://gomafia.pro/stats/6309,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6309,Грейc,https://gomafia.pro/stats/6309,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6310,MИP,https://gomafia.pro/stats/6310,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6310,MИP,https://gomafia.pro/stats/6310,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6311,Kео,https://gomafia.pro/stats/6311,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6311,Kео,https://gomafia.pro/stats/6311,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6312,Беккет,https://gomafia.pro/stats/6312,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6312,Беккет,https://gomafia.pro/stats/6312,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6314,Нюша,https://gomafia.pro/stats/6314,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6314,Нюша,https://gomafia.pro/stats/6314,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6316,Аляска,https://gomafia.pro/stats/6316,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6316,Аляска,https://gomafia.pro/stats/6316,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6321,ELLI,https://gomafia.pro/stats/6321,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6321,ELLI,https://gomafia.pro/stats/6321,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6322,DeMoN65,https://gomafia.pro/stats/6322,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6322,DeMoN65,https://gomafia.pro/stats/6322,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6323,Ариэль,https://gomafia.pro/stats/6323,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6323,Ариэль,https://gomafia.pro/stats/6323,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6333,Элъ,https://gomafia.pro/stats/6333,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6333,Элъ,https://gomafia.pro/stats/6333,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6342,Рыжий.Сахалин,https://gomafia.pro/stats/6342,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6342,Рыжий.Сахалин,https://gomafia.pro/stats/6342,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6393,Шакал,https://gomafia.pro/stats/6393,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6393,Шакал,https://gomafia.pro/stats/6393,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6419,Рафа,https://gomafia.pro/stats/6419,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6419,Рафа,https://gomafia.pro/stats/6419,2024,20,20,0,100,0,10,5,1,1,3,0.4,0.2,0.0,0.04,0.0,2420.0,1548.0,439.0,856.0,439.0,5.706418380114664,Intermediate,far_east
6455,МаэстроВЛ,https://gomafia.pro/stats/6455,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6455,МаэстроВЛ,https://gomafia.pro/stats/6455,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6480,FaRo0q,https://gomafia.pro/stats/6480,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6480,FaRo0q,https://gomafia.pro/stats/6480,2024,69,60,33,83,100,16,5,3,6,2,1.63,0.1,0.5,0.1,0.17,1021.0,1548.0,439.0,856.0,439.0,10.522255217379124,Advanced,far_east
6532,Demi,https://gomafia.pro/stats/6532,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6532,Demi,https://gomafia.pro/stats/6532,2024,48,43,50,56,43,61,30,8,16,7,0.92,0.13,0.09,0.08,0.09,723.0,777.0,439.0,579.0,439.0,11.800160513583082,Expert,far_east
6536,Поплавок,https://gomafia.pro/stats/6536,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6536,Поплавок,https://gomafia.pro/stats/6536,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6537,Без Ванили,https://gomafia.pro/stats/6537,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6537,Без Ванили,https://gomafia.pro/stats/6537,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6538,Айс,https://gomafia.pro/stats/6538,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6538,Айс,https://gomafia.pro/stats/6538,2024,60,50,50,100,0,10,6,2,2,0,0.6,0.1,0.0,0.03,0.1,1708.0,1548.0,439.0,856.0,439.0,8.240197180747753,Intermediate,far_east
6539,фромаж,https://gomafia.pro/stats/6539,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6539,фромаж,https://gomafia.pro/stats/6539,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6540,Kryandel,https://gomafia.pro/stats/6540,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6540,Kryandel,https://gomafia.pro/stats/6540,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6541,Удача,https://gomafia.pro/stats/6541,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6541,Удача,https://gomafia.pro/stats/6541,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6542,levanko,https://gomafia.pro/stats/6542,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6542,levanko,https://gomafia.pro/stats/6542,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6543,Sueta,https://gomafia.pro/stats/6543,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6543,Sueta,https://gomafia.pro/stats/6543,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6544,Юный,https://gomafia.pro/stats/6544,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6544,Юный,https://gomafia.pro/stats/6544,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6546,Луфи,https://gomafia.pro/stats/6546,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6546,Луфи,https://gomafia.pro/stats/6546,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6551,Tera,https://gomafia.pro/stats/6551,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6551,Tera,https://gomafia.pro/stats/6551,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6558,Liu Marcy,https://gomafia.pro/stats/6558,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6558,Liu Marcy,https://gomafia.pro/stats/6558,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6568,лень играть,https://gomafia.pro/stats/6568,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6568,лень играть,https://gomafia.pro/stats/6568,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6616,ya.kittana,https://gomafia.pro/stats/6616,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6616,ya.kittana,https://gomafia.pro/stats/6616,2024,41,40,0,53,71,58,25,9,17,7,0.74,0.14,0.11,0.05,0.0,1043.0,1003.0,439.0,609.0,439.0,10.414389975520157,Advanced,far_east
6676,Завхоз,https://gomafia.pro/stats/6676,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6676,Завхоз,https://gomafia.pro/stats/6676,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6691,haunt,https://gomafia.pro/stats/6691,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6691,haunt,https://gomafia.pro/stats/6691,2024,27,20,0,0,67,11,5,2,1,3,0.55,0.0,0.13,0.04,0.0,2359.0,1548.0,439.0,856.0,439.0,6.176000194179454,Intermediate,far_east
6705,Мотылёк,https://gomafia.pro/stats/6705,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6705,Мотылёк,https://gomafia.pro/stats/6705,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6747,Голд,https://gomafia.pro/stats/6747,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6747,Голд,https://gomafia.pro/stats/6747,2024,43,27,50,67,67,28,15,4,6,3,0.39,0.08,0.03,0.01,0.08,1309.0,1465.0,439.0,856.0,439.0,9.59922016289428,Advanced,far_east
6748,КРАСАВЧИК 1,https://gomafia.pro/stats/6748,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6748,КРАСАВЧИК 1,https://gomafia.pro/stats/6748,2024,40,22,67,57,71,40,23,3,7,7,0.6,0.04,0.17,0.03,0.07,1069.0,1495.0,439.0,856.0,439.0,10.343778078280522,Advanced,far_east
6760,neko,https://gomafia.pro/stats/6760,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6760,neko,https://gomafia.pro/stats/6760,2024,48,38,50,86,50,42,29,2,7,4,0.88,0.19,0.13,0.06,0.15,934.0,1047.0,439.0,856.0,439.0,10.817920871535065,Advanced,far_east
6761,Nodept,https://gomafia.pro/stats/6761,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6761,Nodept,https://gomafia.pro/stats/6761,2024,25,25,33,0,0,16,12,3,1,0,0.56,0.0,0.0,0.05,0.1,2374.0,1492.0,439.0,856.0,439.0,6.124148218769577,Intermediate,far_east
6762,Снежок,https://gomafia.pro/stats/6762,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6762,Снежок,https://gomafia.pro/stats/6762,2024,50,50,0,80,50,26,16,3,5,2,0.19,0.1,0.0,0.0,0.0,1384.0,783.0,439.0,856.0,439.0,9.314419974508375,Advanced,far_east
6764,Патроша,https://gomafia.pro/stats/6764,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6764,Патроша,https://gomafia.pro/stats/6764,2024,25,20,0,0,75,28,20,1,3,4,0.32,0.0,0.15,0.02,0.0,2242.0,1508.0,439.0,856.0,439.0,6.693244330808787,Intermediate,far_east
6769,Ponochka,https://gomafia.pro/stats/6769,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6769,Ponochka,https://gomafia.pro/stats/6769,2024,42,20,67,50,50,12,5,3,2,2,0.42,0.0,0.0,0.06,0.07,1959.0,1548.0,439.0,856.0,439.0,7.540431652333463,Intermediate,far_east
6771,Mans,https://gomafia.pro/stats/6771,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6771,Mans,https://gomafia.pro/stats/6771,2024,27,25,33,25,0,15,8,3,4,0,0.73,0.08,0.0,0.06,0.1,2326.0,1548.0,439.0,856.0,439.0,6.351169233726134,Intermediate,far_east
6773,Старый волк,https://gomafia.pro/stats/6773,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6773,Старый волк,https://gomafia.pro/stats/6773,2024,44,31,25,60,100,32,16,4,10,2,0.84,0.12,0.4,0.04,0.0,1284.0,1395.0,439.0,642.0,439.0,9.686489432181073,Advanced,far_east
6790,Lego,https://gomafia.pro/stats/6790,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6790,Lego,https://gomafia.pro/stats/6790,2024,45,35,67,60,67,31,20,3,5,3,0.61,0.08,0.13,0.03,0.17,1188.0,1261.0,439.0,856.0,439.0,9.958770760966999,Advanced,far_east
6795,Мелько,https://gomafia.pro/stats/6795,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6795,Мелько,https://gomafia.pro/stats/6795,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6810,Post Scriptum,https://gomafia.pro/stats/6810,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6810,Post Scriptum,https://gomafia.pro/stats/6810,2024,49,47,50,40,69,83,51,4,15,13,0.84,0.09,0.1,0.08,0.05,576.0,336.0,439.0,789.0,190.0,12.554629230510367,Expert,far_east
6811,Госпожа Моя,https://gomafia.pro/stats/6811,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6811,Госпожа Моя,https://gomafia.pro/stats/6811,2024,52,37,100,73,58,73,41,5,15,12,0.99,0.19,0.17,0.03,0.22,240.0,1000.0,439.0,259.0,300.0,14.514263810884215,Expert,far_east
6860,Арик,https://gomafia.pro/stats/6860,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6860,Арик,https://gomafia.pro/stats/6860,2024,50,50,0,100,0,12,8,0,2,2,0.58,0.1,0.0,0.06,0.0,1906.0,1548.0,439.0,856.0,439.0,7.665891670712956,Intermediate,far_east
6874,User,https://gomafia.pro/stats/6874,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6874,User,https://gomafia.pro/stats/6874,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6900,Miroslav,https://gomafia.pro/stats/6900,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6900,Miroslav,https://gomafia.pro/stats/6900,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6974,Драйв55,https://gomafia.pro/stats/6974,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6974,Драйв55,https://gomafia.pro/stats/6974,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6979,Поросенок,https://gomafia.pro/stats/6979,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6979,Поросенок,https://gomafia.pro/stats/6979,2024,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2467.0,1548.0,439.0,856.0,439.0,5.236839038601602,Novice,far_east
6991,Gambino,https://gomafia.pro/stats/6991,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
6991,Gambino,https://gomafia.pro/stats/6991,2024,48,58,33,13,71,40,19,6,8,7,1.05,0.0,0.23,0.1,0.12,1058.0,279.0,439.0,856.0,439.0,10.381312346740629,Advanced,far_east
7021,Аврора 4FM,https://gomafia.pro/stats/7021,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
7021,Аврора 4FM,https://gomafia.pro/stats/7021,2024,33,50,0,33,33,12,4,2,3,3,0.25,0.07,0.0,0.0,0.05,2258.0,1548.0,439.0,856.0,439.0,6.649681972145965,Intermediate,far_east
7022,Самайна,https://gomafia.pro/stats/7022,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
7022,Самайна,https://gomafia.pro/stats/7022,2024,45,50,0,57,0,22,12,1,7,2,0.59,0.11,0.0,0.04,0.0,1765.0,967.0,439.0,856.0,439.0,8.112669672010364,Intermediate,far_east
7023,RJ,https://gomafia.pro/stats/7023,2023,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2051.0,1235.0,312.0,653.0,321.0,5.236839038601602,Novice,far_east
